Timestamp,RSSI,Activity
76678,-31,Jumping
76698,-31,Jumping
7670,-37,Jumping
7670,-39,Jumping
76718,-31,Jumping
76738,-31,Jumping
76758,-31,Jumping
76778,-31,Jumping
7678,-35,Jumping
76798,-31,Jumping
76818,-31,Jumping
76838,-31,Jumping
76858,-25,Jumping
76878,-25,Jumping
76898,-25,Jumping
7690,-37,Jumping
7690,-39,Jumping
76918,-25,Jumping
76938,-25,Jumping
76958,-34,Jumping
76978,-34,Jumping
7698,-35,Jumping
76998,-34,Jumping
77018,-34,Jumping
77038,-34,Jumping
77058,-31,Jumping
77078,-31,Jumping
77098,-31,Jumping
7710,-37,Jumping
7710,-39,Jumping
77118,-31,Jumping
77138,-31,Jumping
77158,-27,Jumping
77178,-27,Jumping
7718,-35,Jumping
77198,-27,Jumping
77218,-27,Jumping
77238,-27,Jumping
77258,-27,Jumping
77278,-25,Jumping
77298,-25,Jumping
7730,-37,Jumping
7730,-39,Jumping
77318,-25,Jumping
77338,-25,Jumping
77358,-25,Jumping
77378,-27,Jumping
7738,-23,Jumping
77398,-27,Jumping
77418,-27,Jumping
77438,-27,Jumping
77458,-27,Jumping
77478,-38,Jumping
77498,-38,Jumping
7750,-37,Jumping
7750,-39,Jumping
77518,-38,Jumping
77538,-38,Jumping
77558,-38,Jumping
77578,-27,Jumping
7758,-23,Jumping
77598,-27,Jumping
77618,-27,Jumping
77638,-27,Jumping
77658,-27,Jumping
77678,-26,Jumping
77698,-26,Jumping
7770,-36,Jumping
7770,-39,Jumping
77718,-26,Jumping
77738,-26,Jumping
77758,-26,Jumping
77778,-33,Jumping
7778,-23,Jumping
77798,-33,Jumping
77818,-33,Jumping
77838,-33,Jumping
77858,-33,Jumping
77878,-36,Jumping
77898,-36,Jumping
7790,-36,Jumping
7790,-39,Jumping
77918,-36,Jumping
77938,-36,Jumping
77958,-36,Jumping
77978,-33,Jumping
7798,-23,Jumping
77998,-33,Jumping
78018,-33,Jumping
78038,-33,Jumping
78058,-33,Jumping
78078,-33,Jumping
78098,-33,Jumping
7810,-36,Jumping
7810,-39,Jumping
78118,-33,Jumping
78138,-33,Jumping
78158,-33,Jumping
78178,-33,Jumping
7818,-23,Jumping
78198,-27,Jumping
78218,-27,Jumping
78238,-27,Jumping
78258,-27,Jumping
78278,-27,Jumping
78298,-28,Jumping
7830,-36,Jumping
7830,-39,Jumping
78318,-28,Jumping
78338,-28,Jumping
78358,-28,Jumping
78378,-28,Jumping
7838,-25,Jumping
78398,-27,Jumping
78418,-27,Jumping
78438,-27,Jumping
78458,-27,Jumping
78478,-27,Jumping
78498,-29,Jumping
7850,-36,Jumping
7850,-39,Jumping
78518,-29,Jumping
78538,-29,Jumping
78558,-29,Jumping
78578,-29,Jumping
7858,-25,Jumping
78598,-25,Jumping
78618,-25,Jumping
78638,-25,Jumping
78658,-25,Jumping
78678,-25,Jumping
78698,-34,Jumping
7870,-37,Jumping
7870,-39,Jumping
78718,-34,Jumping
78738,-34,Jumping
78758,-34,Jumping
78778,-34,Jumping
7878,-25,Jumping
78798,-37,Jumping
78818,-37,Jumping
78838,-37,Jumping
78858,-37,Jumping
78878,-37,Jumping
78898,-36,Jumping
7890,-37,Jumping
7890,-39,Jumping
78918,-36,Jumping
78938,-36,Jumping
78958,-36,Jumping
78978,-36,Jumping
7898,-25,Jumping
78998,-36,Jumping
79018,-38,Jumping
79038,-38,Jumping
79058,-38,Jumping
79078,-38,Jumping
79098,-38,Jumping
7910,-37,Jumping
7910,-39,Jumping
79118,-39,Jumping
79138,-39,Jumping
79158,-39,Jumping
79178,-39,Jumping
7918,-25,Jumping
79198,-39,Jumping
79218,-35,Jumping
79238,-35,Jumping
79258,-35,Jumping
79278,-35,Jumping
79298,-35,Jumping
7930,-37,Jumping
7930,-39,Jumping
79318,-35,Jumping
79338,-35,Jumping
79358,-35,Jumping
79378,-35,Jumping
7938,-31,Jumping
79398,-35,Jumping
79418,-35,Jumping
79438,-35,Jumping
79458,-35,Jumping
79478,-35,Jumping
79498,-35,Jumping
7950,-37,Jumping
7950,-39,Jumping
79518,-41,Jumping
79538,-41,Jumping
79558,-41,Jumping
79578,-41,Jumping
7958,-31,Jumping
79598,-41,Jumping
79618,-39,Jumping
79638,-39,Jumping
79658,-39,Jumping
79678,-39,Jumping
79698,-39,Jumping
7970,-37,Jumping
7970,-34,Jumping
79718,-39,Jumping
79738,-31,Jumping
79758,-31,Jumping
79778,-31,Jumping
7978,-31,Jumping
79798,-31,Jumping
79818,-31,Jumping
79838,-32,Jumping
79858,-32,Jumping
79878,-32,Jumping
79898,-32,Jumping
7990,-37,Jumping
7990,-34,Jumping
79918,-32,Jumping
79938,-25,Jumping
79958,-25,Jumping
79978,-25,Jumping
7998,-31,Jumping
79998,-25,Jumping
80018,-25,Jumping
80038,-25,Jumping
80058,-28,Jumping
80078,-28,Jumping
80098,-28,Jumping
8010,-37,Jumping
8010,-34,Jumping
80118,-28,Jumping
80138,-27,Jumping
80158,-27,Jumping
80178,-27,Jumping
8018,-31,Jumping
80198,-27,Jumping
80218,-27,Jumping
80238,-25,Jumping
80258,-25,Jumping
80278,-25,Jumping
80298,-25,Jumping
8030,-37,Jumping
8030,-34,Jumping
80318,-25,Jumping
80338,-25,Jumping
80358,-25,Jumping
80378,-25,Jumping
8038,-23,Jumping
80398,-25,Jumping
80418,-25,Jumping
80438,-36,Jumping
80458,-36,Jumping
80478,-36,Jumping
80498,-36,Jumping
8050,-37,Jumping
8050,-34,Jumping
80518,-36,Jumping
80538,-29,Jumping
80558,-29,Jumping
8058,-23,Jumping
8070,-37,Jumping
8070,-39,Jumping
8078,-23,Jumping
8090,-37,Jumping
8090,-39,Jumping
8098,-23,Jumping
8110,-37,Jumping
8110,-39,Jumping
8118,-23,Jumping
8130,-37,Jumping
8130,-39,Jumping
8138,-28,Jumping
8150,-37,Jumping
8150,-39,Jumping
8158,-28,Jumping
8170,-37,Jumping
8170,-38,Jumping
8178,-28,Jumping
8190,-37,Jumping
8190,-38,Jumping
8198,-28,Jumping
8210,-37,Jumping
8210,-38,Jumping
8218,-28,Jumping
8230,-37,Jumping
8230,-38,Jumping
8238,-28,Jumping
8250,-37,Jumping
8250,-38,Jumping
8258,-38,Jumping
8270,-39,Jumping
8270,-44,Jumping
8278,-38,Jumping
8290,-39,Jumping
8290,-44,Jumping
8298,-38,Jumping
8310,-39,Jumping
8310,-44,Jumping
8318,-38,Jumping
8330,-39,Jumping
8330,-44,Jumping
8338,-38,Jumping
8350,-39,Jumping
8350,-44,Jumping
8358,-28,Jumping
8370,-37,Jumping
8370,-42,Jumping
8378,-28,Jumping
8390,-37,Jumping
8390,-42,Jumping
8398,-28,Jumping
8410,-37,Jumping
8410,-42,Jumping
8418,-28,Jumping
8430,-37,Jumping
8430,-42,Jumping
8438,-28,Jumping
8450,-37,Jumping
8450,-42,Jumping
8458,-25,Jumping
8470,-37,Jumping
8470,-41,Jumping
8478,-25,Jumping
8490,-37,Jumping
8490,-41,Jumping
8498,-25,Jumping
8510,-37,Jumping
8510,-41,Jumping
8518,-25,Jumping
8530,-37,Jumping
8530,-41,Jumping
8538,-25,Jumping
8550,-37,Jumping
8550,-41,Jumping
8558,-25,Jumping
8570,-37,Jumping
8570,-41,Jumping
8578,-25,Jumping
8590,-37,Jumping
8590,-41,Jumping
8598,-25,Jumping
8610,-37,Jumping
8610,-41,Jumping
8618,-25,Jumping
8630,-37,Jumping
8630,-41,Jumping
8638,-25,Jumping
8650,-37,Jumping
8650,-41,Jumping
8658,-29,Jumping
8670,-37,Jumping
8670,-38,Jumping
8678,-29,Jumping
8690,-36,Jumping
8690,-38,Jumping
8698,-29,Jumping
8710,-36,Jumping
8710,-38,Jumping
8718,-29,Jumping
8730,-36,Jumping
8730,-38,Jumping
8738,-29,Jumping
8750,-36,Jumping
8750,-38,Jumping
8758,-35,Jumping
8770,-36,Jumping
8770,-38,Jumping
8778,-35,Jumping
8790,-40,Jumping
8790,-36,Jumping
8798,-35,Jumping
8810,-40,Jumping
8810,-36,Jumping
8818,-35,Jumping
8830,-40,Jumping
8830,-36,Jumping
8838,-35,Jumping
8850,-40,Jumping
8850,-36,Jumping
8858,-23,Jumping
8870,-40,Jumping
8870,-36,Jumping
8878,-23,Jumping
8890,-40,Jumping
8898,-23,Jumping
8910,-40,Jumping
8918,-23,Jumping
8930,-40,Jumping
8938,-23,Jumping
8950,-40,Jumping
8958,-36,Jumping
8970,-40,Jumping
8978,-36,Jumping
8990,-42,Jumping
8990,-37,Jumping
8998,-36,Jumping
9010,-42,Jumping
9010,-37,Jumping
9018,-36,Jumping
9030,-42,Jumping
9030,-37,Jumping
9038,-36,Jumping
9050,-42,Jumping
9050,-37,Jumping
9058,-36,Jumping
9070,-42,Jumping
9070,-37,Jumping
9078,-36,Jumping
9090,-39,Jumping
9090,-37,Jumping
9098,-36,Jumping
9110,-39,Jumping
9110,-37,Jumping
9118,-36,Jumping
9130,-39,Jumping
9130,-37,Jumping
9138,-36,Jumping
9150,-39,Jumping
9150,-37,Jumping
9158,-36,Jumping
9170,-39,Jumping
9170,-37,Jumping
9178,-29,Jumping
9190,-37,Jumping
9190,-34,Jumping
9198,-29,Jumping
9210,-37,Jumping
9210,-34,Jumping
9218,-29,Jumping
9230,-37,Jumping
9230,-34,Jumping
9238,-29,Jumping
9250,-37,Jumping
9250,-34,Jumping
9258,-29,Jumping
9270,-37,Jumping
9270,-34,Jumping
9278,-29,Jumping
9290,-37,Jumping
9290,-36,Jumping
9298,-29,Jumping
9310,-37,Jumping
9310,-36,Jumping
9318,-29,Jumping
9330,-37,Jumping
9330,-36,Jumping
9338,-29,Jumping
9350,-37,Jumping
9350,-36,Jumping
9358,-29,Jumping
9370,-37,Jumping
9370,-36,Jumping
9378,-23,Jumping
9390,-37,Jumping
9390,-39,Jumping
9398,-23,Jumping
9410,-36,Jumping
9410,-39,Jumping
9418,-23,Jumping
9430,-36,Jumping
9430,-39,Jumping
9438,-23,Jumping
9450,-36,Jumping
9450,-39,Jumping
9458,-23,Jumping
9470,-36,Jumping
9470,-39,Jumping
9478,-34,Jumping
9490,-36,Jumping
9498,-34,Jumping
9510,-40,Jumping
9510,-36,Jumping
9518,-34,Jumping
9530,-40,Jumping
9530,-36,Jumping
9538,-34,Jumping
9550,-40,Jumping
9550,-36,Jumping
9558,-34,Jumping
9570,-40,Jumping
9570,-36,Jumping
9578,-28,Jumping
9590,-40,Jumping
9590,-36,Jumping
9598,-28,Jumping
9610,-37,Jumping
9610,-35,Jumping
9618,-28,Jumping
9630,-37,Jumping
9630,-35,Jumping
9638,-28,Jumping
9650,-37,Jumping
9650,-35,Jumping
9658,-28,Jumping
9670,-37,Jumping
9670,-35,Jumping
9678,-37,Jumping
9690,-37,Jumping
9690,-35,Jumping
9698,-37,Jumping
9710,-36,Jumping
9710,-35,Jumping
9718,-37,Jumping
9730,-36,Jumping
9730,-35,Jumping
9738,-37,Jumping
9750,-36,Jumping
9750,-35,Jumping
9758,-37,Jumping
9770,-36,Jumping
9770,-35,Jumping
9778,-29,Jumping
9790,-36,Jumping
9790,-35,Jumping
9798,-29,Jumping
9810,-36,Jumping
9810,-39,Jumping
9818,-29,Jumping
9830,-36,Jumping
9830,-39,Jumping
9838,-29,Jumping
9850,-36,Jumping
9850,-39,Jumping
9858,-29,Jumping
9870,-36,Jumping
9870,-39,Jumping
9878,-29,Jumping
9890,-36,Jumping
9890,-39,Jumping
9898,-24,Jumping
9910,-36,Jumping
9910,-38,Jumping
9918,-24,Jumping
9930,-36,Jumping
9930,-38,Jumping
9938,-24,Jumping
9950,-36,Jumping
9950,-38,Jumping
9958,-24,Jumping
9970,-36,Jumping
9970,-38,Jumping
9978,-24,Jumping
9990,-36,Jumping
9990,-38,Jumping
9998,-34,Jumping
Timestamp,RSSI,Jumping
clk_drv:0x00,q_drv:0x00,Jumping
configsip: 0, SPIWP:0xee,Jumping
load:0x3fff0030,len:4980,Jumping
load:0x40078000,len:16612,Jumping
load:0x40080400,len:3500,Jumping
mode:DIO, clock div:1,Jumping
rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT),Jumping
10007,-37,Standing
10018,-40,Standing
10027,-37,Standing
10038,-40,Standing
10047,-37,Standing
10058,-40,Standing
10067,-39,Standing
10078,-40,Standing
10087,-39,Standing
10098,-40,Standing
10107,-39,Standing
10118,-40,Standing
10127,-39,Standing
10138,-40,Standing
10147,-39,Standing
10158,-40,Standing
10167,-40,Standing
10178,-40,Standing
10187,-40,Standing
10198,-39,Standing
10207,-40,Standing
10218,-39,Standing
10227,-40,Standing
10238,-39,Standing
10247,-40,Standing
10258,-39,Standing
10267,-37,Standing
10278,-39,Standing
10287,-37,Standing
10298,-41,Standing
10307,-37,Standing
10318,-41,Standing
10327,-37,Standing
10338,-41,Standing
10347,-37,Standing
10358,-41,Standing
10367,-35,Standing
10378,-41,Standing
10387,-35,Standing
10398,-41,Standing
10407,-35,Standing
10418,-41,Standing
10427,-35,Standing
10438,-41,Standing
10447,-35,Standing
10458,-41,Standing
10467,-41,Standing
10478,-41,Standing
10487,-41,Standing
10498,-41,Standing
10507,-41,Standing
10518,-41,Standing
10527,-41,Standing
10538,-41,Standing
10547,-41,Standing
10558,-41,Standing
10567,-38,Standing
10578,-41,Standing
10587,-38,Standing
10598,-39,Standing
10607,-38,Standing
10618,-39,Standing
10627,-38,Standing
10638,-39,Standing
10647,-38,Standing
10658,-39,Standing
10667,-38,Standing
10678,-39,Standing
10687,-36,Standing
10698,-41,Standing
10707,-36,Standing
10718,-41,Standing
10727,-36,Standing
10738,-41,Standing
10747,-36,Standing
10758,-41,Standing
10767,-36,Standing
10778,-41,Standing
10787,-35,Standing
10798,-39,Standing
10807,-35,Standing
10818,-39,Standing
10827,-35,Standing
10838,-39,Standing
10847,-35,Standing
10858,-39,Standing
10867,-35,Standing
10878,-39,Standing
10887,-36,Standing
10898,-40,Standing
10907,-36,Standing
10918,-40,Standing
10927,-36,Standing
10938,-40,Standing
10947,-36,Standing
10958,-40,Standing
10967,-36,Standing
10978,-40,Standing
10987,-39,Standing
10998,-39,Standing
11007,-39,Standing
11018,-39,Standing
11027,-39,Standing
11038,-39,Standing
11047,-39,Standing
11058,-39,Standing
11067,-39,Standing
11078,-39,Standing
11087,-34,Standing
11098,-39,Standing
11107,-34,Standing
11118,-39,Standing
11127,-34,Standing
11138,-39,Standing
11147,-34,Standing
11158,-39,Standing
11167,-34,Standing
11178,-39,Standing
11187,-39,Standing
11198,-39,Standing
11207,-39,Standing
11218,-39,Standing
11227,-39,Standing
11238,-39,Standing
11247,-39,Standing
11258,-39,Standing
11267,-39,Standing
11278,-39,Standing
11287,-39,Standing
11298,-39,Standing
11307,-39,Standing
11318,-40,Standing
11327,-39,Standing
11338,-40,Standing
11347,-39,Standing
11358,-40,Standing
11367,-39,Standing
11378,-40,Standing
11387,-36,Standing
11398,-40,Standing
11407,-36,Standing
11418,-40,Standing
11427,-36,Standing
11438,-40,Standing
11447,-36,Standing
11458,-40,Standing
11467,-36,Standing
11478,-40,Standing
11487,-35,Standing
11498,-40,Standing
11507,-35,Standing
11518,-41,Standing
11527,-35,Standing
11538,-41,Standing
11547,-35,Standing
11558,-41,Standing
11567,-35,Standing
11578,-41,Standing
11587,-35,Standing
11598,-41,Standing
11607,-36,Standing
11618,-41,Standing
11627,-36,Standing
11638,-41,Standing
11647,-36,Standing
11658,-41,Standing
11667,-36,Standing
11678,-41,Standing
11687,-36,Standing
11698,-41,Standing
11707,-37,Standing
11718,-39,Standing
11727,-37,Standing
11738,-39,Standing
11747,-37,Standing
11758,-39,Standing
11767,-37,Standing
11778,-39,Standing
11787,-37,Standing
11798,-39,Standing
11807,-34,Standing
11818,-39,Standing
11827,-34,Standing
11838,-39,Standing
11847,-34,Standing
11858,-39,Standing
11867,-34,Standing
11878,-39,Standing
11887,-34,Standing
11898,-39,Standing
11907,-37,Standing
11918,-42,Standing
11927,-37,Standing
11938,-42,Standing
11947,-37,Standing
11958,-42,Standing
11967,-37,Standing
11978,-42,Standing
11987,-37,Standing
11998,-42,Standing
12007,-36,Standing
12018,-42,Standing
12027,-36,Standing
12038,-39,Standing
12047,-36,Standing
12058,-39,Standing
12067,-36,Standing
12078,-39,Standing
12087,-36,Standing
12098,-39,Standing
12107,-36,Standing
12118,-39,Standing
12127,-36,Standing
12138,-39,Standing
12147,-36,Standing
12158,-39,Standing
12167,-36,Standing
12178,-39,Standing
12187,-36,Standing
12198,-39,Standing
12207,-34,Standing
12218,-39,Standing
12227,-34,Standing
12238,-38,Standing
12247,-34,Standing
12258,-38,Standing
12267,-34,Standing
12278,-38,Standing
12287,-34,Standing
12298,-38,Standing
12307,-34,Standing
12318,-38,Standing
12327,-34,Standing
12338,-39,Standing
12347,-34,Standing
12358,-39,Standing
12367,-34,Standing
12378,-39,Standing
12387,-34,Standing
12398,-39,Standing
12407,-34,Standing
12418,-39,Standing
12427,-39,Standing
12438,-40,Standing
12447,-39,Standing
12458,-40,Standing
12467,-39,Standing
12478,-40,Standing
12487,-39,Standing
12498,-40,Standing
12507,-39,Standing
12518,-40,Standing
12527,-39,Standing
12538,-40,Standing
12547,-43,Standing
12558,-40,Standing
12567,-43,Standing
12578,-40,Standing
12587,-43,Standing
12598,-40,Standing
12607,-43,Standing
12618,-40,Standing
12627,-39,Standing
12638,-41,Standing
12647,-39,Standing
12658,-41,Standing
12667,-39,Standing
12678,-41,Standing
12687,-39,Standing
12698,-41,Standing
12707,-39,Standing
12718,-41,Standing
12727,-38,Standing
12738,-41,Standing
12747,-38,Standing
12758,-41,Standing
12767,-38,Standing
12778,-41,Standing
12787,-38,Standing
12798,-41,Standing
12807,-38,Standing
12818,-41,Standing
12827,-38,Standing
12838,-41,Standing
12847,-38,Standing
12858,-38,Standing
12867,-38,Standing
12878,-38,Standing
12887,-38,Standing
12898,-38,Standing
12907,-38,Standing
12918,-38,Standing
12927,-37,Standing
12938,-38,Standing
12947,-37,Standing
12958,-39,Standing
12967,-37,Standing
12978,-39,Standing
12987,-37,Standing
12998,-39,Standing
13007,-37,Standing
13018,-39,Standing
13027,-34,Standing
13038,-39,Standing
13047,-34,Standing
13058,-38,Standing
13067,-34,Standing
13078,-38,Standing
13087,-34,Standing
13098,-38,Standing
13107,-34,Standing
13118,-38,Standing
13127,-34,Standing
13138,-38,Standing
13147,-34,Standing
13158,-39,Standing
13167,-34,Standing
13178,-39,Standing
13187,-34,Standing
13198,-39,Standing
13207,-34,Standing
13218,-39,Standing
13227,-34,Standing
13238,-39,Standing
13247,-35,Standing
13258,-41,Standing
13267,-35,Standing
13278,-41,Standing
13287,-35,Standing
13298,-41,Standing
13307,-35,Standing
13318,-41,Standing
13327,-35,Standing
13338,-41,Standing
13347,-36,Standing
13358,-39,Standing
13367,-36,Standing
13378,-39,Standing
13387,-36,Standing
13398,-39,Standing
13407,-36,Standing
13418,-39,Standing
13427,-36,Standing
13438,-39,Standing
13447,-36,Standing
13458,-39,Standing
13467,-34,Standing
13478,-39,Standing
13487,-34,Standing
13498,-39,Standing
13507,-34,Standing
13518,-39,Standing
13527,-34,Standing
13538,-39,Standing
13547,-38,Standing
13558,-39,Standing
13567,-38,Standing
13578,-41,Standing
13587,-38,Standing
13598,-41,Standing
13607,-38,Standing
13618,-41,Standing
13627,-38,Standing
13638,-41,Standing
13647,-33,Standing
13658,-41,Standing
13667,-33,Standing
13678,-39,Standing
13687,-33,Standing
13698,-39,Standing
13707,-33,Standing
13718,-39,Standing
13727,-33,Standing
13738,-39,Standing
13747,-35,Standing
13758,-39,Standing
13767,-35,Standing
13778,-39,Standing
13787,-35,Standing
13798,-39,Standing
13807,-35,Standing
13818,-39,Standing
13827,-35,Standing
13838,-39,Standing
13847,-33,Standing
13858,-39,Standing
13867,-33,Standing
13878,-38,Standing
13887,-33,Standing
13898,-38,Standing
13907,-33,Standing
13918,-38,Standing
13927,-33,Standing
13938,-38,Standing
13947,-38,Standing
13958,-38,Standing
13967,-38,Standing
13978,-41,Standing
13987,-38,Standing
13998,-41,Standing
14007,-38,Standing
14018,-41,Standing
14027,-38,Standing
14038,-41,Standing
14047,-35,Standing
14058,-41,Standing
14067,-35,Standing
14078,-42,Standing
14087,-35,Standing
14098,-42,Standing
14107,-35,Standing
14118,-42,Standing
14127,-35,Standing
14138,-42,Standing
14147,-35,Standing
14158,-42,Standing
14167,-38,Standing
14178,-41,Standing
14187,-38,Standing
14198,-41,Standing
14207,-38,Standing
14218,-41,Standing
14227,-38,Standing
14238,-41,Standing
14247,-38,Standing
14258,-41,Standing
14267,-35,Standing
14278,-40,Standing
14287,-35,Standing
14298,-40,Standing
14307,-35,Standing
14318,-40,Standing
14327,-35,Standing
14338,-40,Standing
14347,-35,Standing
14358,-40,Standing
14367,-38,Standing
14378,-42,Standing
14387,-38,Standing
14398,-42,Standing
14407,-38,Standing
14418,-42,Standing
14427,-38,Standing
14438,-42,Standing
14447,-38,Standing
14458,-42,Standing
14467,-36,Standing
14478,-39,Standing
14487,-36,Standing
14498,-39,Standing
14507,-36,Standing
14518,-39,Standing
14527,-36,Standing
14538,-39,Standing
14547,-36,Standing
14558,-39,Standing
14567,-36,Standing
14578,-39,Standing
14587,-36,Standing
14598,-39,Standing
14607,-36,Standing
14618,-39,Standing
14627,-36,Standing
14638,-39,Standing
14647,-36,Standing
14658,-39,Standing
14667,-39,Standing
14678,-39,Standing
14687,-39,Standing
14698,-40,Standing
14707,-39,Standing
14718,-40,Standing
14727,-39,Standing
14738,-40,Standing
14747,-39,Standing
14758,-40,Standing
14767,-36,Standing
14778,-40,Standing
14787,-36,Standing
14798,-41,Standing
14807,-36,Standing
14818,-41,Standing
14827,-36,Standing
14838,-41,Standing
14847,-36,Standing
14858,-41,Standing
14867,-36,Standing
14878,-41,Standing
14887,-36,Standing
14898,-42,Standing
14907,-36,Standing
14918,-42,Standing
14927,-36,Standing
14938,-42,Standing
14947,-36,Standing
14958,-42,Standing
14967,-36,Standing
14978,-42,Standing
14987,-39,Standing
14998,-40,Standing
15007,-39,Standing
15018,-40,Standing
15027,-39,Standing
15038,-40,Standing
15047,-39,Standing
15058,-40,Standing
15067,-39,Standing
15078,-40,Standing
15087,-35,Standing
15098,-42,Standing
15107,-35,Standing
15118,-42,Standing
15127,-35,Standing
15138,-42,Standing
15147,-35,Standing
15158,-42,Standing
15167,-35,Standing
15178,-42,Standing
15187,-36,Standing
15198,-41,Standing
15207,-36,Standing
15218,-41,Standing
15227,-36,Standing
15238,-41,Standing
15247,-36,Standing
15258,-41,Standing
15267,-36,Standing
15278,-41,Standing
15287,-34,Standing
15298,-38,Standing
15307,-34,Standing
15318,-38,Standing
15327,-34,Standing
15338,-38,Standing
15347,-34,Standing
15358,-38,Standing
15367,-34,Standing
15378,-38,Standing
15387,-34,Standing
15398,-38,Standing
15407,-34,Standing
15418,-40,Standing
15427,-34,Standing
15438,-40,Standing
15447,-34,Standing
15458,-40,Standing
15467,-34,Standing
15478,-40,Standing
15487,-38,Standing
15498,-40,Standing
15507,-38,Standing
15518,-41,Standing
15527,-38,Standing
15538,-41,Standing
15547,-38,Standing
15558,-41,Standing
15567,-38,Standing
15578,-41,Standing
15587,-35,Standing
15598,-41,Standing
15607,-35,Standing
15618,-41,Standing
15627,-35,Standing
15638,-41,Standing
15647,-35,Standing
15658,-41,Standing
15667,-35,Standing
15678,-41,Standing
15687,-38,Standing
15698,-41,Standing
15707,-38,Standing
15718,-41,Standing
15727,-38,Standing
15738,-41,Standing
15747,-38,Standing
15758,-41,Standing
15767,-38,Standing
15778,-41,Standing
15787,-38,Standing
15798,-41,Standing
15807,-36,Standing
15818,-39,Standing
15827,-36,Standing
15838,-39,Standing
15847,-36,Standing
15858,-39,Standing
15867,-36,Standing
15878,-39,Standing
15887,-36,Standing
15898,-39,Standing
15907,-38,Standing
15918,-39,Standing
15927,-38,Standing
15938,-39,Standing
15947,-38,Standing
15958,-39,Standing
15967,-38,Standing
15978,-39,Standing
15987,-38,Standing
15998,-39,Standing
16007,-38,Standing
16018,-41,Standing
16027,-38,Standing
16038,-41,Standing
16047,-38,Standing
16058,-41,Standing
16067,-38,Standing
16078,-41,Standing
16087,-38,Standing
16098,-41,Standing
16107,-38,Standing
16118,-41,Standing
16127,-38,Standing
16138,-41,Standing
16147,-38,Standing
16158,-41,Standing
16167,-38,Standing
16178,-41,Standing
16187,-38,Standing
16198,-41,Standing
16207,-34,Standing
16218,-41,Standing
16227,-34,Standing
16238,-40,Standing
16247,-34,Standing
16258,-40,Standing
16267,-34,Standing
16278,-40,Standing
16287,-34,Standing
16298,-40,Standing
16307,-37,Standing
16318,-40,Standing
16327,-37,Standing
16338,-41,Standing
16347,-37,Standing
16358,-41,Standing
16367,-37,Standing
16378,-41,Standing
16387,-37,Standing
16398,-41,Standing
16407,-37,Standing
16418,-41,Standing
16427,-37,Standing
16438,-38,Standing
16447,-37,Standing
16458,-38,Standing
16467,-37,Standing
16478,-38,Standing
16487,-37,Standing
16498,-38,Standing
16507,-35,Standing
16518,-38,Standing
16527,-35,Standing
16538,-39,Standing
16547,-35,Standing
16558,-39,Standing
16567,-35,Standing
16578,-39,Standing
16587,-35,Standing
16598,-39,Standing
16607,-36,Standing
16618,-39,Standing
16627,-36,Standing
16638,-41,Standing
16647,-36,Standing
16658,-41,Standing
16667,-36,Standing
16678,-41,Standing
16687,-36,Standing
